gloss,closs,cfloss,crloss,cploss
0.0,-58.13370685577394,10.470506930351256,-68.60421390533448,16.76641494035721
-90.71573781967163,-41.94349021911622,20.17214732170105,-62.115637397766115,11.277948826551437
0.0,-47.97865562438966,13.614092803001403,-61.59274826049804,12.974773615598679
0.0,-55.70425090789796,12.08248589038849,-67.78673706054688,16.12057515978813
0.0,-58.815612411499025,11.872895923256875,-70.68850860595703,16.79426282644272
0.0,-60.782208633422854,10.581612695753574,-71.36382122039794,18.03623002767563
-96.61716210842133,-42.542223548889154,20.933537387847903,-63.4757610321045,11.277402490377426
0.0,-46.06531658172607,15.7020281791687,-61.76734447479248,12.57265117764473
0.0,-52.47442264556885,14.090290021896365,-66.56471271514893,14.756731629371643
0.0,-54.39187602996826,12.894601535797118,-67.28647766113282,15.285216689109802
0.0,-56.17561206817627,12.003075957298277,-68.17868785858154,16.034111738204956
-94.45134115219116,-42.12845306396485,20.404276514053347,-62.53272953033447,11.306501179933548
0.0,-45.152144241333005,14.15217144489288,-59.30431537628174,12.062039136886597
0.0,-53.19030609130861,12.169164204597472,-65.35947036743164,15.013108015060425
0.0,-55.765000724792486,10.307262015342715,-66.07226295471192,15.906680464744568
0.0,-57.67143268585204,10.557554078102113,-68.22898674011232,16.749090611934662
-98.55026817321777,-40.19424276351929,20.670192980766295,-60.86443538665772,10.413749784231186
0.0,-44.51694660186768,15.09357500076294,-59.610522079467785,12.042969837784767
0.0,-52.14641609191894,12.464517778158188,-64.61093368530274,14.625557601451874
0.0,-55.13220310211183,11.169111919403077,-66.30131511688234,15.570923089981079
0.0,-56.654063796997065,10.17605310678482,-66.83011684417724,16.26425188779831
-89.34675776958466,-41.26650314331055,19.96724681854248,-61.23374977111816,10.857579827308655
0.0,-45.32508172988892,16.002811193466187,-61.32789306640624,12.107670694589615
0.0,-52.955415344238276,11.841137242317197,-64.79655265808105,14.931483805179596
0.0,-55.59960861206054,11.500678443908692,-67.10028705596925,15.911486208438873
0.0,-57.209694290161146,10.090380072593689,-67.30007400512694,16.649744987487793
-91.67394304275513,-40.41297454833985,19.83335132598877,-60.246326065063485,10.43686306476593
0.0,-44.600451660156246,13.252882742881773,-57.85333442687988,12.005036115646362
0.0,-51.37772579193115,9.408359199762346,-60.786085319519046,14.300648152828217
0.0,-53.320354843139654,7.806072235107422,-61.126426696777344,15.02068567276001
0.0,-54.3907434463501,8.915535402297973,-63.30627880096436,15.569607317447662
-96.06650805473328,-40.74515790939331,20.468850898742673,-61.21400909423829,10.637789785861969
0.0,-45.67880954742433,15.316181063652037,-60.994990730285636,12.485503107309341
0.0,-52.35966167449951,12.719662651419641,-65.07932453155517,14.667097389698029
0.0,-55.0199541091919,11.394711315631866,-66.41466579437255,15.716709852218628
0.0,-56.286640357971194,10.209425899386403,-66.49606647491456,15.95040574669838
-94.02876853942871,-39.74856986999512,20.228797388076778,-59.97736721038819,10.476324170827866
0.0,-45.504447555541994,14.108495497703549,-59.61294307708741,12.425233036279678
0.0,-52.91125202178955,9.252891984581948,-62.164143562316895,14.815423399209976
0.0,-55.062240028381346,7.752568745613098,-62.814808464050294,15.571511596441269
0.0,-56.29229068756104,8.283570176362991,-64.57586116790773,15.965302109718323
-89.40242528915405,-41.019353294372564,19.851404023170467,-60.870757484436034,11.0250785946846
0.0,-43.52824172973633,15.8311371088028,-59.35937862396241,11.335592955350876
0.0,-49.9474817276001,12.548965883255006,-62.496447753906246,13.867502570152283
0.0,-52.51883811950683,11.953514456748962,-64.4723524093628,14.744822382926941
0.0,-53.954858398437494,10.541493439674378,-64.49635181427003,15.249202966690063
-90.02723455429077,-39.314883041381826,19.42584047317505,-58.74072360992432,10.244177460670471
0.0,-43.29632244110107,16.704030084609986,-60.00035247802735,11.625565111637115
0.0,-48.920724868774414,13.135153532028196,-62.05587844848633,13.443957522511482
0.0,-51.84840335845946,11.709624099731444,-63.55802707672119,14.434552669525146
0.0,-52.82568836212159,11.816412949562075,-64.64210090637206,14.95468920469284
-92.984858751297,-39.623546791076656,20.655792140960695,-60.279338836669915,10.36318725347519
0.0,-44.15658798217773,13.341360104084016,-57.497948455810544,11.938371658325195
0.0,-50.56754703521728,9.09338526725769,-59.6609323501587,13.892443060874939
0.0,-53.16300544738769,10.467663002014163,-63.63066844940185,15.049484491348267
0.0,-54.966226196289064,7.897446833550931,-62.86367321014404,15.61526644229889
-85.56143689155579,-39.38704423904419,18.69592168331146,-58.08296604156495,10.3823783993721
0.0,-43.509432601928715,14.059689474105836,-57.56912193298341,11.658055156469345
0.0,-49.833592987060555,10.875427508354184,-60.70902061462402,13.77522423863411
0.0,-52.507209396362306,9.282281303405762,-61.78949127197267,14.548427700996399
0.0,-53.49072608947754,9.954622855782512,-63.445348930358875,15.225212395191193
-88.84635782241821,-38.30619859695435,19.16466183662415,-57.47086067199708,9.84442301094532
0.0,-42.561072921752924,14.691991567611693,-57.253063964843754,11.307852804660797
0.0,-48.809765434265145,9.99720751643181,-58.80697212219238,13.50625130534172
0.0,-51.41436100006103,7.830247151851653,-59.244607925415046,14.384541541337967
0.0,-53.02240715026856,8.069027966260911,-61.091435050964364,15.058602005243301
-71.36455965042114,-38.83756837844849,15.956389045715332,-54.79395713806152,10.052538454532623
0.0,-41.0714467048645,12.983717679977415,-54.05516452789307,10.733265429735184
0.0,-47.50142745971679,9.557730531692505,-57.059158134460446,12.973192363977432
0.0,-50.82604274749756,7.685713636875152,-58.51175670623779,14.064387053251266
0.0,-51.92258987426757,8.359528118371962,-60.28211841583251,14.535800218582153
-70.29632144421339,-37.17104206085204,16.054637026786803,-53.2256788253784,9.550891876220703
0.0,-42.957163619995114,9.753934288024901,-52.71109790802004,11.440074235200882
0.0,-48.68201084136962,7.140250089764594,-55.8222604751587,13.456659138202667
0.0,-51.43207931518555,6.121374669671059,-57.55345420837403,14.381696939468384
0.0,-52.72253532409669,5.450788825750351,-58.17332458496093,14.669015884399414
-71.03384107351303,-38.18942556381226,16.236600756645203,-54.42602615356445,9.914015904068947
0.0,-42.87243709564208,9.888105005025864,-52.76054229736329,11.415040776133537
0.0,-50.79844932556152,6.919181650876999,-57.71763076782227,14.11668998003006
0.0,-52.875353622436535,5.697249312698841,-58.572603225708015,14.893479228019714
0.0,-54.305907249450684,5.425572127103805,-59.731479263305665,15.310592472553253
-78.18710494041443,-37.48939228057862,17.20463744997978,-54.694029617309575,9.807092368602753
0.0,-41.08802165985107,11.868559026718142,-52.95658073425293,10.610423892736435
0.0,-48.2042459487915,6.753502974659205,-54.957748985290536,13.29616966843605
0.0,-50.602110099792476,4.70352088958025,-55.30563049316405,14.109737545251846
0.0,-51.569552040100106,2.355356997251511,-53.924909591674805,14.385361671447754
-62.775276869535446,-36.728005981445314,14.098467719554899,-50.82647361755371,9.363724172115326
0.0,-40.897344970703124,10.938937664031984,-51.83628253936767,10.666733145713806
0.0,-47.59700927734376,7.60307670235634,-55.200085639953606,13.060247600078583
0.0,-49.98221187591553,6.0019234120845795,-55.984135437011716,13.743728578090668
0.0,-51.71688899993896,5.114524835348129,-56.831413650512694,14.606704354286194
-75.41313207149506,-37.00341691970826,16.83715424537659,-53.840571212768566,9.326648384332657
0.0,-41.95306739807129,11.6891974568367,-53.64226512908936,11.114485532045364
0.0,-48.66783447265625,7.434217876195908,-56.10205211639404,13.28454601764679
0.0,-50.50982189178467,6.32553661465645,-56.83535823822021,14.126847624778748
0.0,-51.86481208801269,5.622659939527513,-57.487471961975096,14.556032329797745
-75.02573442459106,-36.60830955505371,16.258054029941558,-52.86636333465575,9.36783529818058
0.0,-43.471109580993655,9.49889224767685,-52.97000179290771,11.552348181605339
0.0,-50.314706039428714,5.780020999908446,-56.094726753234866,14.00893446803093
0.0,-52.7215524673462,5.1853833317756655,-57.90693588256836,14.74018856883049
0.0,-54.07685832977295,3.5559338882565497,-57.63279209136963,15.453429341316223
-72.83160352706909,-37.393250656127925,15.689015609025953,-53.082266044616695,9.520458288490772
0.0,-42.38094596862793,10.85971219539642,-53.240658569335935,11.192679673433304
0.0,-49.4490587234497,5.9322478681802755,-55.38130626678466,13.902362763881683
0.0,-52.17471160888672,4.673585677146912,-56.84829730987548,14.492508798837662
0.0,-53.71807518005371,3.480923148989677,-57.198998069763185,15.072975397109985
-70.7181247472763,-36.711721706390385,15.782450926303865,-52.49417247772217,9.625989124178886
0.0,-44.530313587188715,10.834417867660523,-55.3647315979004,12.0665303170681
0.0,-51.07662792205811,6.6892439991235735,-57.76587200164795,14.23397147655487
0.0,-53.93747272491455,6.85142030864954,-60.78889312744141,15.300804376602173
0.0,-54.922447204589844,6.148884391784668,-61.07133197784423,15.57688558101654
-68.19743037223816,-36.55601196289062,15.685628747940065,-52.24164085388182,9.32602396607399
0.0,-44.199526977539065,8.923899793624877,-53.12342662811278,11.71584403514862
0.0,-51.37716217041015,5.3800401240587234,-56.7572021484375,14.428446680307388
0.0,-53.624707984924314,4.25055762603879,-57.875265502929686,15.186029523611069
0.0,-55.01982669830323,3.8705035597085957,-58.89033031463623,15.636039674282074
-71.40721446275711,-36.90107746124268,16.26042838394642,-53.161505699157715,9.48006135225296
0.0,-41.77748203277588,11.50847834944725,-53.28596019744874,10.819490909576416
0.0,-48.11359672546387,7.590199850499632,-55.703796005249025,13.265937507152557
0.0,-50.80725765228272,6.373814779520035,-57.18107242584229,14.17797502875328
0.0,-51.69450569152833,4.607795512676239,-56.3023015975952,14.400094002485275
-69.09687241911888,-36.32866382598876,15.84917392730713,-52.177837944030756,9.337439715862274
0.0,-41.968664169311516,8.751629388332365,-50.72029361724854,11.053176313638687
0.0,-48.934058570861815,5.5643380016088475,-54.49839649200439,13.61971652507782
0.0,-51.935049247741695,3.614282950758934,-55.54933204650879,14.402863621711731
0.0,-53.347755813598624,3.2707834526896478,-56.618539237976066,15.07386463880539
-71.89724040031433,-36.34113340377808,15.969042748212816,-52.310176086425784,9.305947631597519
0.0,-41.91614723205566,8.281645560264586,-50.19779262542724,11.171934515237808
0.0,-48.52164859771728,4.493910136818886,-53.01555881500245,13.20299631357193
0.0,-50.49535312652589,2.6589642822742463,-53.15431728363038,14.13724273443222
0.0,-52.17475967407226,0.6521975859999657,-52.826957130432135,14.676525861024857
-70.46636509895325,-36.65146617889403,15.426698720455171,-52.07816486358643,9.4925926476717
0.0,-39.602378463745126,10.474725890159606,-50.07710418701172,10.252286046743393
0.0,-45.8776969909668,6.451721099019051,-52.32941818237304,12.356374263763428
0.0,-47.845453643798834,4.744632798433303,-52.590086555480966,13.034525603055954
0.0,-48.69816589355469,3.5305411785840985,-52.22870712280274,13.375026762485504
-61.45664757490158,-36.10022602081298,14.147773694992063,-50.24799957275391,9.332972913980484
0.0,-41.630809974670406,5.8703689843416225,-47.501178932189944,10.973434507846832
0.0,-49.0950548171997,2.095276975631714,-51.19033164978026,13.540649443864822
0.0,-50.79211788177491,1.1132887095212938,-51.905406761169445,14.057262867689133
0.0,-52.25126953124999,0.38999189734458906,-52.64126148223877,14.641480296850204
-66.56331527233124,-35.66479797363281,14.912334406375885,-50.577132225036614,9.013411074876785
0.0,-39.2971529006958,8.151218022406104,-47.44837131500245,10.121774911880493
0.0,-45.31154956817627,4.445816193521022,-49.75736541748046,12.274230569601059
0.0,-47.33563747406005,3.1534452714025973,-50.48908290863038,12.852362722158432
0.0,-48.73796825408936,2.530340472608805,-51.268308830261226,13.452711164951324
-62.67700004577637,-35.88514404296875,13.990310367941857,-49.87545433044434,9.288824781775475
0.0,-39.527387428283696,10.354821968078616,-49.882209396362306,10.297248750925064
0.0,-44.63767280578613,7.2611964777112,-51.89886932373047,12.00021716952324
0.0,-46.72561340332031,6.899849727749826,-53.62546291351318,12.604526728391647
0.0,-48.172684860229495,5.884033334255217,-54.056718254089354,13.31432530283928
-64.19109284877777,-35.598810768127436,14.60948538184166,-50.20829620361329,9.000059902668
0.0,-40.172333526611325,9.205083441734313,-49.37741622924806,10.42305251955986
0.0,-45.750111579895034,6.726921105384826,-52.477032661437995,12.355238795280457
0.0,-48.247250366210935,5.289177516102792,-53.536427688598636,13.440165579319
0.0,-49.619798851013186,5.074908751249313,-54.694707870483406,13.623806029558182
-69.25404667854309,-35.11261320114135,15.23333598673344,-50.34594917297363,8.905558109283447
0.0,-39.68147525787353,10.084445780515672,-49.76592102050781,10.299967408180237
0.0,-44.392036819458006,6.158985401690008,-50.55102252960205,11.922342658042908
0.0,-46.35661144256591,5.105656765401363,-51.46226806640625,12.517273485660553
0.0,-47.769107055664065,5.40580325126648,-53.17491035461427,13.159403026103973
-65.27997660636902,-35.20890293121338,14.448967730998996,-49.65787048339844,8.86490684747696
0.0,-41.600648307800284,9.376076698303224,-50.976725006103514,11.027249783277512
0.0,-46.6133264541626,5.260368655622005,-51.87369556427002,12.57969543337822
0.0,-49.42697200775145,4.505646777153015,-53.9326192855835,13.818142592906952
0.0,-49.72028579711914,4.005827648937703,-53.7261137008667,13.746484100818634
-62.973667442798615,-34.36790227890015,14.363073635101316,-48.730976104736314,8.494984835386276
0.0,-39.69754467010498,7.956927204132079,-47.65447158813477,10.362478882074356
0.0,-45.35112781524658,5.4144434988498675,-50.765571403503415,12.314423203468323
0.0,-46.50159873962403,4.828371798992157,-51.32997055053711,12.534188717603683
0.0,-48.66367645263672,3.5263745710253716,-52.190051078796394,13.429133951663971
-65.98799741268158,-34.22645874023437,14.69991058111191,-48.926369094848624,8.615988329052925
0.0,-40.134643173217775,8.791547882556916,-48.92619094848634,10.602514773607254
0.0,-45.848661804199224,5.389719021320342,-51.23838081359864,12.297561883926392
0.0,-48.56180534362794,4.757866956293584,-53.31967239379882,13.57797396183014
0.0,-49.24208393096923,3.213991379737854,-52.45607509613038,13.57049885392189
-60.7030254304409,-35.46611557006836,13.344419431686402,-48.810534858703605,8.983419328927994
0.0,-40.10333166122437,9.143933498859406,-49.24726505279541,10.44001391530037
0.0,-45.06546421051026,5.438619197905064,-50.504083251953126,12.212078511714935
0.0,-47.31618480682372,4.267541921138764,-51.58372707366943,12.848582774400711
0.0,-48.28210372924805,3.600026026368141,-51.88212985992431,13.221783012151718
-60.53990697860718,-33.7808497428894,13.710358285903933,-47.49120826721192,8.556614428758621
0.0,-40.16985836029054,9.273595058918,-49.44345340728759,10.483597099781036
0.0,-45.19412574768068,5.870073109865189,-51.06419887542725,12.148842483758926
0.0,-47.386253738403326,4.870793986320496,-52.25704784393311,12.944421976804733
0.0,-48.44295921325685,4.716863685846328,-53.15982341766358,13.38417473435402
-60.14429318904877,-34.64543647766114,14.050630283355712,-48.696066665649425,8.711023181676865
0.0,-38.26108589172363,7.308920831233261,-45.57000617980958,9.795146703720093
0.0,-44.08712825775147,4.836493748426437,-48.92362232208253,11.72438445687294
0.0,-46.19032459259033,3.6171128988265995,-49.807437324523924,12.551241129636765
0.0,-46.954795837402344,2.135445611178875,-49.0902416229248,12.768016993999481
-67.34373950958252,-33.40608234405518,15.028927063941953,-48.43500938415528,8.321720540523529
0.0,-38.503163719177245,11.17095995545387,-49.67412338256837,10.02337509393692
0.0,-43.65433139801025,6.6742964625358585,-50.328627967834485,11.551141291856766
0.0,-46.04618625640871,6.3528124451637265,-52.398998832702645,12.517565876245499
0.0,-46.76780261993409,5.217455512285233,-51.98525810241699,12.854063332080841
-54.018144965171814,-34.05474872589111,13.288929939270021,-47.34367942810058,8.619921326637268
0.0,-38.44845294952392,7.057198262214661,-45.50565109252929,9.907848164439201
0.0,-43.01611213684082,4.309634047746658,-47.32574558258056,11.449361473321915
0.0,-44.86328926086427,5.326395952701568,-50.18968505859375,12.083063393831253
0.0,-45.74870834350586,4.333826625347137,-50.082535171508795,12.38825187087059
-66.44662201404572,-34.37693223953247,14.568805062770846,-48.945737075805646,8.564976245164871
0.0,-39.870744895935054,10.429405152797697,-50.300150299072264,10.39702358841896
0.0,-45.020325851440425,8.086333198845386,-53.10665912628174,12.39997610449791
0.0,-46.22552890777587,7.649688941240311,-53.87521800994873,12.440980732440948
0.0,-48.03196640014648,6.05811855494976,-54.090084838867185,13.099601745605469
-55.28782641887665,-34.468539237976074,12.59164502620697,-47.06018409729005,8.692302569746971
0.0,-38.560772132873545,7.812009632587432,-46.37278175354003,10.025492429733276
0.0,-42.246256828308105,5.5249463468790045,-47.771203231811526,11.087243407964706
0.0,-44.09461498260499,4.297717183828354,-48.39233245849611,11.953131914138794
0.0,-45.15949554443358,4.032214456796646,-49.19171009063721,12.091653734445572
-56.89534252882004,-33.950639915466304,13.173727178573612,-47.12436695098877,8.425124034285545
0.0,-37.60446662902832,7.154984998703003,-44.75945148468018,9.628324806690216
0.0,-42.711943626403816,4.942734345793723,-47.65467796325684,11.435816496610641
0.0,-44.69503078460693,3.3039197705686085,-47.9989501953125,12.006896942853928
0.0,-45.497999572753905,3.371218122541904,-48.86921768188476,12.215926080942154
-60.84674292802811,-34.46861791610718,13.764680057764053,-48.233297729492186,8.780467569828033
0.0,-37.656226062774664,8.716906011104582,-46.37313194274902,9.646881371736526
0.0,-42.21574859619142,5.586911436915398,-47.80266017913817,11.457438915967941
0.0,-43.814212799072266,4.4306826978921885,-48.244895553588876,11.712339252233505
0.0,-44.83355941772461,4.1158993110060695,-48.9494592666626,12.168895035982132
-62.71661278605461,-33.74166402816773,13.655357578396794,-47.397021675109855,8.345296874642372
0.0,-39.033120441436765,7.466441380977629,-46.499561500549326,10.207549080252647
0.0,-42.64943943023681,5.193803248554468,-47.84324283599853,11.323912143707275
0.0,-44.74196910858154,3.862666289508342,-48.604635047912595,12.190786361694336
0.0,-45.57868576049805,3.2318069644272325,-48.81049308776856,12.404729843139648
-61.7278293967247,-33.611002922058105,13.393008708953857,-47.00401134490967,8.336178198456764
0.0,-37.28956136703492,11.289382576942444,-48.57894382476807,9.537290871143341
0.0,-41.44216442108155,9.194895100593566,-50.63705959320069,11.09002485871315
0.0,-43.338862609863284,7.279376211762428,-50.61823902130128,11.498569637537003
0.0,-44.739630126953124,6.322470819950104,-51.06210098266602,11.987019956111908
-57.09608817100525,-33.33001976013183,13.758522415161133,-47.08854198455811,8.507034048438072
0.0,-39.74497737884521,5.821703371405603,-45.56668090820313,10.23041446506977
0.0,-46.033907508850106,3.4258525133132944,-49.459759521484365,12.595344334840775
0.0,-47.88967151641845,2.400036874413491,-50.2897081375122,13.188041776418686
0.0,-48.58563327789307,0.85151769220829,-49.43715076446533,13.30190247297287
-55.05689039826393,-32.61202487945557,12.390696200728415,-45.002721023559566,8.30483266711235
0.0,-38.48705558776856,7.215526872873307,-45.70258274078369,10.019271522760391
0.0,-43.17262783050538,3.251458263397217,-46.42408580780029,11.561630517244339
0.0,-45.77484836578369,1.9327028870582583,-47.70755138397216,12.458327531814575
0.0,-46.414505958557115,1.2791585847735405,-47.69366436004638,12.543987363576889
-50.59661431610584,-33.121885776519775,11.568182593584059,-44.690068531036374,8.300581902265549
0.0,-36.058552742004395,8.928207075595855,-44.986759567260734,9.087558060884476
0.0,-40.22031631469727,6.58819893747568,-46.808515548706055,10.443962007761002
0.0,-41.54006423950195,5.205039367079736,-46.745103263854986,11.105717569589615
0.0,-42.778721427917475,5.074799326062203,-47.85352058410644,11.436159402132034
-49.61511734127998,-33.04193086624145,11.904102063179016,-44.946032905578605,8.172826334834099
0.0,-41.00157060623169,7.391985017061234,-48.39355602264405,10.836275100708008
0.0,-46.43296470642089,5.186918759346008,-51.61988353729249,12.73885691165924
0.0,-48.34568691253662,3.4648547813296324,-51.81054191589354,13.428932547569275
0.0,-49.17052898406983,2.425287938117981,-51.595816802978504,13.543067693710327
-47.870155811309814,-34.3771110534668,11.472842627763749,-45.84995365142822,8.887915790081024
0.0,-37.639547252655035,6.1870622545480725,-43.82660942077636,9.622851967811584
0.0,-43.21653175354003,2.8608722180128097,-46.077403831481945,11.518489301204681
0.0,-44.358230972290045,1.2961715124547482,-45.654402542114255,11.870851218700409
0.0,-45.715060043334965,1.6068778179585932,-47.32193737030029,12.386208921670914
-51.98175597190857,-33.826751708984375,12.285765302181241,-46.112516403198235,8.806583687663078
0.0,-38.2272653579712,8.465450239181518,-46.69271640777587,9.779099121689796
0.0,-42.51636543273925,4.669930727034807,-47.18629627227783,11.225745737552643
0.0,-45.18845996856689,3.6048366293311123,-48.79329681396485,12.348448187112808
0.0,-46.10316772460937,2.6001449882984162,-48.703312683105466,12.57169434428215
-43.00892812013626,-32.45495929718018,10.237216091156007,-42.692175483703615,8.11770062148571
0.0,-38.91697988510132,8.51314345896244,-47.43012332916259,10.115393340587616
0.0,-43.209197235107425,6.4510914206504815,-49.660288429260255,11.539591908454895
0.0,-44.68126449584961,5.058076681196689,-49.739341735839844,12.192034661769867
0.0,-45.886790657043456,5.44989968687296,-51.33669033050536,12.463749527931213
-50.58268678188324,-33.525862979888906,11.137005558609962,-44.66286830902101,8.478829056024551
0.0,-38.26257543563843,10.54035861492157,-48.80293388366699,10.004353106021881
0.0,-41.954200363159174,6.763778403401376,-48.71797885894775,11.119089990854263
0.0,-43.52329254150391,6.105641826987266,-49.62893428802491,11.690634220838547
0.0,-44.45186710357666,5.326288990676403,-49.778156089782726,12.032639563083649
-43.24083259701729,-32.493375015258785,10.415324139595034,-42.90869922637939,8.040065884590149
0.0,-40.025862789154054,6.568764734268187,-46.59462757110597,10.495786190032959
0.0,-44.577322769165036,5.236417700350284,-49.81374053955077,12.171439707279205
0.0,-46.29945678710938,3.6158759534358986,-49.91533260345459,12.607862055301666
0.0,-47.1985122680664,3.8378242582082747,-51.03633670806885,13.019161403179169
-51.10483291745186,-33.79732189178467,12.345120793581009,-46.14244270324706,8.641966134309769
0.0,-37.677299690246585,7.1735771432518955,-44.850876808166504,9.556531995534897
0.0,-42.081332015991215,5.013089409470559,-47.09442157745361,11.345816135406494
0.0,-43.059976387023916,3.3241625860333435,-46.38413906097413,11.31965172290802
0.0,-44.433209609985354,2.4876869082450863,-46.9208963394165,12.129922211170197
-44.35953965783119,-33.319466590881355,10.61448631286621,-43.933952713012694,8.36535806953907
0.0,-36.904831123352054,7.659239709377291,-44.564070892333994,9.425117462873459
0.0,-41.55895309448242,4.379830819368363,-45.93878402709961,10.985154032707214
0.0,-42.504675483703615,3.749177420139312,-46.25385284423828,11.335024863481522
0.0,-43.26128959655762,4.267307089269162,-47.52859706878663,11.644347935914993
-48.1315957903862,-32.997086906433104,11.462829291820526,-44.45991611480713,8.160571813583374
0.0,-37.8901870727539,7.239726078510285,-45.129913139343266,9.814352422952652
0.0,-42.555911445617674,4.53635215163231,-47.09226360321045,11.459503024816513
0.0,-43.81157226562501,3.8115501254796973,-47.62312297821044,11.830340057611465
0.0,-44.89701900482178,2.538302607834339,-47.4353214263916,12.132431000471115
-47.93983370065689,-32.29479274749756,10.988974875211717,-43.28376750946045,7.93694968521595
0.0,-38.92044868469238,7.171755644679069,-46.092204284667964,10.306403771042824
0.0,-44.57353973388672,3.964845358580351,-48.53838481903077,11.947805732488632
0.0,-46.38103733062743,4.304571187496186,-50.68560867309571,12.790148764848709
0.0,-47.66056842803955,3.667394521832466,-51.32796306610107,13.30188736319542
-53.94972813129425,-32.94353332519532,12.37125239372254,-45.314785957336426,8.118698179721832
0.0,-37.56061887741089,7.408532740175723,-44.96915130615234,9.765273123979568
0.0,-41.779498291015635,4.559227097034454,-46.33872528076172,11.025844633579254
0.0,-43.27746028900147,4.165062057971955,-47.442522239685054,11.661024391651154
0.0,-44.5759708404541,3.3836999833583827,-47.95967044830322,12.010448068380356
-50.532072603702545,-32.50237436294556,11.349369657039643,-43.85174388885498,8.129786133766174
0.0,-37.82460794448852,7.474129688739778,-45.29873733520509,9.73440232872963
0.0,-42.69835166931153,5.565743653476239,-48.264095497131365,11.561238557100296
0.0,-44.710992622375485,3.8011245328933008,-48.5121171951294,12.126172870397568
0.0,-46.166303062438956,3.5362991176545617,-49.70260200500487,12.679452300071716
-51.65287071466446,-33.2847620010376,12.004552751779556,-45.28931522369385,8.36021140217781
0.0,-36.86975755691528,9.254405224323273,-46.12416286468506,9.576572358608246
0.0,-40.938131904602045,6.503894472122192,-47.442026519775396,10.749523341655731
0.0,-42.74276275634766,5.497713673114778,-48.240476989746085,11.505789399147034
0.0,-43.373251533508295,4.756508487462998,-48.129760169982916,11.54592451453209
-51.35036778450012,-32.18125371932984,11.568139338493348,-43.74939308166504,8.008329406380653
0.0,-37.90126028060913,4.5044164836406715,-42.40567693710327,9.85614438354969
0.0,-42.14303379058838,2.81888717263937,-44.961920928955074,11.186206310987473
0.0,-44.148291969299336,2.450424931943417,-46.59871692657472,11.983297407627106
0.0,-44.09924736022949,1.7429653596132992,-45.84221267700195,11.893504172563553
-50.74446612596512,-32.982346534729004,11.342625498771667,-44.324971961975116,8.220002293586731
0.0,-36.12180585861206,6.451117134094237,-42.57292270660401,9.251799464225769
0.0,-40.5029058456421,3.688428318500519,-44.19133434295654,10.645535200834274
0.0,-42.55773143768311,1.9430345088243486,-44.50076580047608,11.411788761615753
0.0,-44.19191207885741,1.0444140538573263,-45.23632640838623,12.03959608078003
-48.00311368703842,-32.5582878112793,10.620821022987366,-43.17910900115967,8.103599488735199
0.0,-36.314937591552734,8.75412530899048,-45.06906299591065,9.385697215795517
0.0,-40.86043090820312,4.818328490853309,-45.67875957489013,10.698537915945053
0.0,-43.19652557373046,3.922138085961343,-47.11866359710693,11.614384859800339
0.0,-43.998611831665045,3.6977084577083588,-47.69631996154786,11.854618489742279
-46.38392782211304,-32.43243532180786,10.587678450345994,-43.020113754272465,8.03852204978466
0.0,-37.873342704772945,7.738452553749087,-45.61179485321045,9.839443504810333
0.0,-41.82487964630127,5.1812899887561805,-47.0061695098877,11.054594486951828
0.0,-43.24129047393799,4.0148012727499,-47.25609149932861,11.738578647375107
0.0,-44.313422012329106,3.441702583432197,-47.75512447357177,11.98701411485672
-47.487289130687714,-33.49884233474732,10.780349661409852,-44.27919216156006,8.472243636846542
0.0,-37.01821069717407,6.41773991510272,-43.43595085144043,9.711438864469528
0.0,-40.83267536163331,5.137273344397546,-45.96994895935059,10.762992233037949
0.0,-42.7614055633545,3.459530648589134,-46.220936203002935,11.463632136583328
0.0,-44.06800308227539,3.345801112800836,-47.41380424499512,11.947940528392792
-45.36635956168175,-33.18819437026978,10.698748099803923,-43.88694248199463,8.362965241074562
0.0,-37.808505058288574,5.942287734150887,-43.75079288482665,9.810649141669273
0.0,-42.63836250305175,3.6694485060870647,-46.30781097412109,11.41603136062622
0.0,-43.893083572387695,2.823007666319609,-46.71609115600586,11.917413145303726
0.0,-44.64872112274169,2.765087972581387,-47.41380920410156,12.179246008396149
-47.47327211499214,-32.51011657714844,10.859722697734833,-43.36983928680419,8.007013082504272
0.0,-40.37654218673706,6.2744883526116615,-46.65103054046631,10.999225705862045
0.0,-44.28374900817871,3.065720829367638,-47.34946956634522,11.899856954813004
0.0,-46.399962806701666,2.132974080741406,-48.53293666839599,12.858157932758331
0.0,-46.87317886352539,1.5440064907073974,-48.41718502044677,12.816606730222702
-45.36099962890148,-33.734671592712395,10.467890810966493,-44.20256252288819,8.64249999821186
0.0,-37.228776454925544,9.373488986492157,-46.60226554870605,9.778133898973465
0.0,-40.59663810729981,6.493983447551727,-47.0906213760376,10.866174072027206
0.0,-42.318660736083984,5.393135756254196,-47.711796379089364,11.265929371118546
0.0,-43.25855731964111,4.752569110691548,-48.011126136779794,11.784357219934464
-41.17613899707794,-32.20367097854614,9.79439582824707,-41.99806632995606,7.99982525408268
0.0,-38.50238132476807,5.277551553398371,-43.779932212829586,10.051095455884933
0.0,-42.81124343872069,2.660282848775388,-45.471526718139636,11.64862710237503
0.0,-44.35436496734619,1.4783161878585813,-45.83268089294434,11.979475796222687
0.0,-44.582139015197754,1.3886168241500856,-45.9707555770874,12.075955033302307
-45.56652992963791,-32.44572477340699,10.562914752960205,-43.00863962173462,8.190139472484589
